id,document_id,depth,dist_from_leaf,parent_id,sort_order,identifier,kind,title,time_units,notes,extra_fields
11843,7,5,0,11842,1.0,49ers-tech-impact-game,Tutorial,How technology impacts the game,,"The sport of football has continually changed over the years due to the various advancements of technology. From auto-syncing tablet playbooks to the design and implementation of helmet audio, technology is a driving force in the evolution of the game. ",{}
11844,7,4,1,11836,1.0,49ers-gridiron-eng,Topic,Gridiron engineering,,"Engineering and design are especially important to the game of football. New technologies are used to help referees make a call, and new equipment is uniquely designed for players to stay safe (but still be fast and efficient). Engineering and design has even changed the way that fans experience the game.",{}
11845,7,5,0,11844,1.0,49ers-innovations-equipment,Tutorial,Innovations in football equipment,,"Making equipment that is tough and durable comes from combining engineering and design. To create better equipment, engineers need to understand physics and principles of energy. To make their ideas come to life, they need to use the engineering design process. ",{}
11846,7,4,1,11836,1.0,49ers-geometry-statistics,Topic,Geometry & statistics in football,,"Math is everywhere. We may not realize it, but math shows up all the time at work, at home, and is especially found in the game of football. So much of football requires math! From a pass or kick, to the way players move and how plays are called, they all deal with basic mathematical principles and geometry.
",{}
11847,7,5,0,11846,1.0,49ers-angles,Tutorial,The use of angles in the game,,"If you look closely, you can see geometry in all aspects of football, from the primary shapes in the stadium that help make the structure strong to the standard measurements on the field. You can even see how quarterbacks use angles to make a successful pass to a receiver.",{}
11848,7,5,0,11846,1.0,49ers-statistics,Tutorial,Statistics in football,,"One area of math that is key to football is analytics, taking data and statistics and analyzing it all to help coaches and players excel. ",{}
11849,7,4,1,11836,1.0,ka-videos-topic,Topic,Related Khan Academy videos,,,{}
11850,7,5,0,11849,1.0,ka-videos-tutorial,Tutorial,Related Khan Academy videos,,,{}
11851,7,3,2,11555,1.0,national-constitution-center,Subject,The National Constitution Center,,,{}
11852,7,4,1,11851,1.0,the-us-constitution,Topic,The US Constitution,,,{}
11853,7,5,0,11852,1.0,the-constitution,Tutorial,The Constitution,,,{}
11854,7,5,0,11852,1.0,the-bill-of-rights,Tutorial,The Bill of Rights,,,{}
11855,7,5,0,11852,1.0,landmark-supreme-court-cases,Tutorial,Landmark Supreme Court cases,,,{}
11856,7,3,2,11555,1.0,learnstorm-growth-mindset-activities-us,Subject,Growth mindset ,,"The LearnStorm growth mindset activities are fun and age appropriate, providing a structured way for students to explore the science behind the idea that ""You can learn anything.” Along the way they’ll earn special badges and contribute to their overall class progress in LearnStorm. The activities were developed in partnership with PERTS, a Stanford center that builds on the research done by Carol",{}
11857,7,4,1,11856,1.0,growth-mindset-content-overview,Topic,Growth mindset introduction for teachers,,,{}
11858,7,5,0,11857,1.0,implementing-the-growth-mindset-in-classrooms,Tutorial,Implementing the growth mindset in your classroom,,,{}
11859,7,4,1,11856,1.0,elementary-and-middle-school-activities,Topic,Elementary and middle school activities,,,{}
11860,7,5,0,11859,1.0,your-brain-and-growth-mindset,Tutorial,My brain and learning,,,{}
11861,7,5,0,11859,1.0,setting-goals,Tutorial,Setting goals,,"This is the elementary and middle school version of growth mindset activity #5: Supercharge your growth. There are 3 parts to this growth mindset activity. To assign the activity to your class, assign all 3 parts. ",{}
11862,7,2,3,5088,1.0,college-careers-more,Domain,"College, careers, and more",,,{}
11863,7,3,2,11862,1.0,college-admissions,Subject,College admissions,,"Navigate college admissions like a pro with Khan Academy's evolving resource! Inside, find advice that is relevant for all college applicants in addition to portions tailored for high potential students who are worried about whether they can afford higher education.",{}
11864,7,4,1,11863,1.0,get-started,Topic,Getting started ,,"Thinking about a 4-year college but not sure whether it's right for you?  This is the place to start!  Learn more about what happens during college, why it matters for your future, and the wide range of students who have chosen to attend.  ",{}
11865,7,5,0,11864,1.0,introduction-ca,Tutorial,Introduction: College admissions,,Hear Sal's college admissions story and then start planning your own with a 4-year college admissions timeline. ,{}
11866,7,5,0,11864,1.0,importance-of-college,Tutorial,Importance of college,,"Find out just how much college can impact your life, both during your time in school and after graduation.",{}
11867,7,5,0,11864,1.0,access-to-college,Tutorial,Access to college,,Throw out your preconceived notions about who can go to college as admissions officers and students discuss the wide-variety of pathways to higher education.,{}
11868,7,4,1,11863,1.0,making-high-school-count,Topic,Making high school count,,"Whether you're just entering 9th grade or in the thick of your junior year, it's never too early to begin thinking about college.  Find out how your academic record, extracurricular activities, and standardized test results impact the college admissions process.  ",{}
11869,7,5,0,11868,1.0,introduction-mhsc,Tutorial,Introduction: Making high school count,,"Hear from Sal and admissions officers on what it takes to make the most of high school.  Then, begin planning your own high school-to-college story with a timeline for making high school count.  ",{}
11870,7,5,0,11868,1.0,high-school-classes,Tutorial,High school classes,,Take the challenging class or get the good grade?  Learn more about what admissions looks for on your high school transcript and how current college students navigated the process when in high school.,{}
11871,7,5,0,11868,1.0,extracurricular-and-leadership,Tutorial,Extracurricular and leadership activities,,"Whether you play sports, act in theatrical productions, or babysit younger siblings - extracurricular activities include everything you do when you're not in class.  Admissions officers explain how they evaluate these activities in the context of your college application, and current college students tell their stories of extracurricular activities in high school. ",{}
11872,7,5,0,11868,1.0,standardized-tests,Tutorial,Standardized tests,,"Nothing strikes fear into the hearts of students aspiring to college quite like the SAT/ACT, standardized tests that many schools require as part of their application package.  Overcome that fear now by getting a primer on what these tests cover, how they are scored, and the impact they have on college admissions.",{}
11873,7,4,1,11863,1.0,explore-college-options,Topic,Exploring college options,,"There are nearly 3,000 colleges in the United States that offer 4-year degrees.  The sheer variety of options, from rural liberal arts colleges to public state universities, can feel overwhelming.  After you understand the differences between what's out there and begin to get a sense of what you want, however, the choice becomes infinitely more manageable! ",{}
